Scenario,Month,FanEnergy(kWh),HeatingEnergy(therms),CoolingEnergy(kWh),FanEnergy($),HeatingEnergy($),CoolingEnergy($),MonthlyCost($)
msp_102_BBG-VB-60_102, 01,130.22,286.79,0.0,17.11,238.04,0.0,255.15
msp_102_BBG-VB-60_102, 02,83.31,183.48,0.0,10.95,152.29,0.0,163.23
msp_102_BBG-VB-60_102, 03,58.25,128.27,0.11,7.65,106.46,0.01,114.13
msp_102_BBG-VB-60_102, 04,39.34,73.2,64.67,5.17,60.76,8.5,74.43
msp_102_BBG-VB-60_102, 05,23.58,12.65,186.5,3.1,10.5,24.51,38.1
msp_102_BBG-VB-60_102, 06,40.62,2.35,414.58,5.34,1.95,54.48,61.77
msp_102_BBG-VB-60_102, 07,68.49,0.0,745.81,9.0,0.0,98.0,107.0
msp_102_BBG-VB-60_102, 08,43.52,0.39,459.18,5.72,0.32,60.34,66.38
msp_102_BBG-VB-60_102, 09,29.27,16.92,225.4,3.85,14.04,29.62,47.51
msp_102_BBG-VB-60_102, 10,27.83,60.46,3.57,3.66,50.18,0.47,54.3
msp_102_BBG-VB-60_102, 11,65.99,145.33,0.0,8.67,120.62,0.0,129.3
msp_102_BBG-VB-60_102, 12,109.28,240.68,0.0,14.36,199.76,0.0,214.12
msp_102_BBG-VB-60_2011, 01,126.21,277.96,0.0,16.58,230.7,0.0,247.29
msp_102_BBG-VB-60_2011, 02,81.06,178.53,0.0,10.65,148.18,0.0,158.83
msp_102_BBG-VB-60_2011, 03,57.25,126.08,0.0,7.52,104.65,0.0,112.17
msp_102_BBG-VB-60_2011, 04,37.51,72.02,51.38,4.93,59.78,6.75,71.46
msp_102_BBG-VB-60_2011, 05,19.82,12.32,149.76,2.6,10.23,19.68,32.51
msp_102_BBG-VB-60_2011, 06,35.44,2.27,361.25,4.66,1.89,47.47,54.01
msp_102_BBG-VB-60_2011, 07,62.12,0.0,677.77,8.16,0.0,89.06,97.22
msp_102_BBG-VB-60_2011, 08,38.19,0.3,404.52,5.02,0.25,53.15,58.42
msp_102_BBG-VB-60_2011, 09,25.33,16.02,189.33,3.33,13.3,24.88,41.5
msp_102_BBG-VB-60_2011, 10,26.69,58.62,0.72,3.51,48.65,0.09,52.25
msp_102_BBG-VB-60_2011, 11,63.69,140.27,0.0,8.37,116.42,0.0,124.79
msp_102_BBG-VB-60_2011, 12,105.43,232.19,0.0,13.85,192.72,0.0,206.57
msp_102_BBG-VB-60_2011-a, 01,122.28,269.3,0.0,16.07,223.52,0.0,239.59
msp_102_BBG-VB-60_2011-a, 02,78.31,172.47,0.0,10.29,143.15,0.0,153.44
msp_102_BBG-VB-60_2011-a, 03,55.08,121.31,0.0,7.24,100.69,0.0,107.93
msp_102_BBG-VB-60_2011-a, 04,36.02,68.91,50.54,4.73,57.2,6.64,68.57
msp_102_BBG-VB-60_2011-a, 05,19.27,11.45,148.03,2.53,9.5,19.45,31.49
msp_102_BBG-VB-60_2011-a, 06,35.04,2.05,357.91,4.6,1.7,47.03,53.33
msp_102_BBG-VB-60_2011-a, 07,61.42,0.0,670.03,8.07,0.0,88.04,96.11
msp_102_BBG-VB-60_2011-a, 08,37.98,0.23,402.46,4.99,0.19,52.88,58.07
msp_102_BBG-VB-60_2011-a, 09,24.74,14.92,188.21,3.25,12.39,24.73,40.37
msp_102_BBG-VB-60_2011-a, 10,25.31,55.59,0.68,3.33,46.14,0.09,49.56
msp_102_BBG-VB-60_2011-a, 11,61.3,135.01,0.0,8.06,112.06,0.0,120.11
msp_102_BBG-VB-60_2011-a, 12,101.97,224.58,0.0,13.4,186.4,0.0,199.8
msp_102_BBG-VB-75_102, 01,130.08,286.48,0.0,17.09,237.78,0.0,254.87
msp_102_BBG-VB-75_102, 02,84.43,185.95,0.0,11.09,154.34,0.0,165.43
msp_102_BBG-VB-75_102, 03,60.62,133.5,0.0,7.97,110.81,0.0,118.77
msp_102_BBG-VB-75_102, 04,39.13,76.8,45.77,5.14,63.74,6.01,74.9
msp_102_BBG-VB-75_102, 05,19.11,13.68,136.31,2.51,11.36,17.91,31.78
msp_102_BBG-VB-75_102, 06,33.76,2.64,342.47,4.44,2.19,45.0,51.62
msp_102_BBG-VB-75_102, 07,60.08,0.0,656.78,7.89,0.0,86.3,94.2
msp_102_BBG-VB-75_102, 08,35.26,0.37,374.39,4.63,0.31,49.19,54.14
msp_102_BBG-VB-75_102, 09,23.49,17.44,164.06,3.09,14.48,21.56,39.12
msp_102_BBG-VB-75_102, 10,28.76,63.32,0.1,3.78,52.55,0.01,56.35
msp_102_BBG-VB-75_102, 11,66.32,146.06,0.0,8.71,121.23,0.0,129.94
msp_102_BBG-VB-75_102, 12,108.64,239.26,0.0,14.27,198.59,0.0,212.86
msp_102_BBG-VB-75_2011, 01,125.71,276.87,0.0,16.52,229.8,0.0,246.32
msp_102_BBG-VB-75_2011, 02,81.63,179.77,0.0,10.73,149.21,0.0,159.94
msp_102_BBG-VB-75_2011, 03,58.81,129.52,0.0,7.73,107.5,0.0,115.23
msp_102_BBG-VB-75_2011, 04,37.45,74.61,38.6,4.92,61.92,5.07,71.92
msp_102_BBG-VB-75_2011, 05,16.74,13.16,114.3,2.2,10.93,15.02,28.14
msp_102_BBG-VB-75_2011, 06,30.15,2.5,305.43,3.96,2.07,40.13,46.17
msp_102_BBG-VB-75_2011, 07,55.41,0.0,606.51,7.28,0.0,79.7,86.98
msp_102_BBG-VB-75_2011, 08,31.83,0.28,338.99,4.18,0.24,44.54,48.96
msp_102_BBG-VB-75_2011, 09,20.94,16.33,142.9,2.75,13.56,18.78,35.08
msp_102_BBG-VB-75_2011, 10,27.6,60.79,0.0,3.63,50.46,0.0,54.09
msp_102_BBG-VB-75_2011, 11,63.67,140.23,0.0,8.37,116.39,0.0,124.76
msp_102_BBG-VB-75_2011, 12,104.57,230.31,0.0,13.74,191.16,0.0,204.9
msp_102_BBG-VB-75_2011-a, 01,122.24,269.21,0.0,16.06,223.45,0.0,239.51
msp_102_BBG-VB-75_2011-a, 02,79.23,174.5,0.0,10.41,144.84,0.0,155.25
msp_102_BBG-VB-75_2011-a, 03,56.97,125.48,0.0,7.49,104.15,0.0,111.63
msp_102_BBG-VB-75_2011-a, 04,36.14,71.99,37.25,4.75,59.75,4.89,69.39
msp_102_BBG-VB-75_2011-a, 05,16.11,12.43,111.07,2.12,10.32,14.59,27.03
msp_102_BBG-VB-75_2011-a, 06,29.5,2.31,299.44,3.88,1.92,39.35,45.14
msp_102_BBG-VB-75_2011-a, 07,54.43,0.0,595.75,7.15,0.0,78.28,85.43
msp_102_BBG-VB-75_2011-a, 08,31.31,0.22,333.64,4.11,0.18,43.84,48.14
msp_102_BBG-VB-75_2011-a, 09,20.2,15.38,139.64,2.65,12.77,18.35,33.77
msp_102_BBG-VB-75_2011-a, 10,26.44,58.24,0.0,3.47,48.34,0.0,51.81
msp_102_BBG-VB-75_2011-a, 11,61.57,135.61,0.0,8.09,112.56,0.0,120.65
msp_102_BBG-VB-75_2011-a, 12,101.5,223.55,0.0,13.34,185.55,0.0,198.88
msp_102_BBG-VB0_102, 01,136.36,300.32,0.0,17.92,249.27,0.0,267.18
msp_102_BBG-VB0_102, 02,87.52,192.76,0.0,11.5,159.99,0.0,171.49
msp_102_BBG-VB0_102, 03,62.71,138.06,0.19,8.24,114.59,0.02,122.85
msp_102_BBG-VB0_102, 04,41.69,78.19,65.62,5.48,64.9,8.62,79.0
msp_102_BBG-VB0_102, 05,25.53,13.64,201.98,3.35,11.32,26.54,41.21
msp_102_BBG-VB0_102, 06,44.3,2.55,451.41,5.82,2.11,59.32,67.25
msp_102_BBG-VB0_102, 07,73.24,0.0,796.01,9.62,0.0,104.6,114.22
msp_102_BBG-VB0_102, 08,45.92,0.51,483.58,6.03,0.42,63.54,70.0
msp_102_BBG-VB0_102, 09,30.29,18.73,227.6,3.98,15.54,29.91,49.43
msp_102_BBG-VB0_102, 10,29.85,64.9,3.62,3.92,53.86,0.48,58.26
msp_102_BBG-VB0_102, 11,69.51,153.08,0.0,9.13,127.06,0.0,136.19
msp_102_BBG-VB0_102, 12,115.02,253.32,0.0,15.11,210.25,0.0,225.37
msp_102_BBG-VB0_2011, 01,135.17,297.71,0.0,17.76,247.1,0.0,264.86
msp_102_BBG-VB0_2011, 02,87.37,192.41,0.0,11.48,159.7,0.0,171.18
msp_102_BBG-VB0_2011, 03,63.04,138.85,0.0,8.28,115.24,0.0,123.53
msp_102_BBG-VB0_2011, 04,41.03,79.7,51.9,5.39,66.15,6.82,78.37
msp_102_BBG-VB0_2011, 05,21.34,14.24,156.69,2.8,11.82,20.59,35.21
msp_102_BBG-VB0_2011, 06,37.54,2.69,381.28,4.93,2.23,50.1,57.27
msp_102_BBG-VB0_2011, 07,65.19,0.0,710.96,8.57,0.0,93.42,101.99
msp_102_BBG-VB0_2011, 08,39.16,0.47,414.29,5.15,0.39,54.44,59.97
msp_102_BBG-VB0_2011, 09,26.36,18.71,187.61,3.46,15.53,24.65,43.64
msp_102_BBG-VB0_2011, 10,29.89,65.67,0.7,3.93,54.51,0.09,58.53
msp_102_BBG-VB0_2011, 11,69.07,152.13,0.0,9.08,126.27,0.0,135.34
msp_102_BBG-VB0_2011, 12,113.52,250.02,0.0,14.92,207.52,0.0,222.43
msp_102_BBG-VB0_2011-a, 01,130.0,286.3,0.0,17.08,237.63,0.0,254.71
msp_102_BBG-VB0_2011-a, 02,83.7,184.34,0.0,11.0,153.0,0.0,164.0
msp_102_BBG-VB0_2011-a, 03,60.12,132.41,0.0,7.9,109.9,0.0,117.8
msp_102_BBG-VB0_2011-a, 04,39.1,75.41,52.02,5.14,62.59,6.84,74.57
msp_102_BBG-VB0_2011-a, 05,20.98,12.97,158.73,2.76,10.77,20.86,34.38
msp_102_BBG-VB0_2011-a, 06,37.69,2.35,384.1,4.95,1.95,50.47,57.38
msp_102_BBG-VB0_2011-a, 07,65.15,0.0,710.02,8.56,0.0,93.3,101.86
msp_102_BBG-VB0_2011-a, 08,39.53,0.37,418.22,5.19,0.31,54.95,60.46
msp_102_BBG-VB0_2011-a, 09,25.91,17.23,189.76,3.4,14.3,24.93,42.64
msp_102_BBG-VB0_2011-a, 10,28.05,61.59,0.77,3.69,51.12,0.1,54.91
msp_102_BBG-VB0_2011-a, 11,65.94,145.23,0.0,8.66,120.54,0.0,129.21
msp_102_BBG-VB0_2011-a, 12,109.02,240.11,0.0,14.33,199.29,0.0,213.61
msp_102_BBG-VB15_102, 01,137.19,302.15,0.0,18.03,250.79,0.0,268.82
msp_102_BBG-VB15_102, 02,88.52,194.97,0.0,11.63,161.82,0.0,173.45
msp_102_BBG-VB15_102, 03,63.34,139.49,0.0,8.32,115.78,0.0,124.1
msp_102_BBG-VB15_102, 04,41.75,79.55,59.97,5.49,66.03,7.88,79.39
msp_102_BBG-VB15_102, 05,24.03,14.09,184.83,3.16,11.7,24.29,39.14
msp_102_BBG-VB15_102, 06,41.79,2.65,425.35,5.49,2.2,55.89,63.58
msp_102_BBG-VB15_102, 07,70.21,0.0,764.33,9.23,0.0,100.43,109.66
msp_102_BBG-VB15_102, 08,43.1,0.51,454.78,5.66,0.43,59.76,65.85
msp_102_BBG-VB15_102, 09,28.72,18.97,210.59,3.77,15.74,27.67,47.19
msp_102_BBG-VB15_102, 10,30.23,66.26,1.35,3.97,55.0,0.18,59.15
msp_102_BBG-VB15_102, 11,70.26,154.74,0.0,9.23,128.43,0.0,137.66
msp_102_BBG-VB15_102, 12,115.48,254.34,0.0,15.17,211.11,0.0,226.28
msp_102_BBG-VB15_2011, 01,134.99,297.31,0.0,17.74,246.77,0.0,264.51
msp_102_BBG-VB15_2011, 02,87.49,192.68,0.0,11.5,159.93,0.0,171.42
msp_102_BBG-VB15_2011, 03,63.08,138.93,0.0,8.29,115.31,0.0,123.6
msp_102_BBG-VB15_2011, 04,40.87,79.97,48.97,5.37,66.38,6.43,78.18
msp_102_BBG-VB15_2011, 05,20.56,14.38,148.09,2.7,11.93,19.46,34.1
msp_102_BBG-VB15_2011, 06,36.16,2.72,367.05,4.75,2.26,48.23,55.24
msp_102_BBG-VB15_2011, 07,63.45,0.0,692.65,8.34,0.0,91.01,99.35
msp_102_BBG-VB15_2011, 08,37.63,0.46,398.61,4.94,0.38,52.38,57.7
msp_102_BBG-VB15_2011, 09,25.39,18.66,177.93,3.34,15.49,23.38,42.21
msp_102_BBG-VB15_2011, 10,30.04,66.07,0.37,3.95,54.84,0.05,58.83
msp_102_BBG-VB15_2011, 11,69.12,152.23,0.0,9.08,126.35,0.0,135.43
msp_102_BBG-VB15_2011, 12,113.21,249.33,0.0,14.88,206.94,0.0,221.82
msp_102_BBG-VB15_2011-a, 01,129.92,286.14,0.0,17.07,237.5,0.0,254.57
msp_102_BBG-VB15_2011-a, 02,83.91,184.8,0.0,11.03,153.38,0.0,164.41
msp_102_BBG-VB15_2011-a, 03,60.22,132.64,0.0,7.91,110.09,0.0,118.0
msp_102_BBG-VB15_2011-a, 04,38.96,75.79,48.84,5.12,62.9,6.42,74.44
msp_102_BBG-VB15_2011-a, 05,20.14,13.14,149.39,2.65,10.91,19.63,33.19
msp_102_BBG-VB15_2011-a, 06,36.21,2.39,368.81,4.76,1.99,48.46,55.2
msp_102_BBG-VB15_2011-a, 07,63.29,0.0,690.42,8.32,0.0,90.72,99.04
msp_102_BBG-VB15_2011-a, 08,37.88,0.37,401.39,4.98,0.3,52.74,58.02
msp_102_BBG-VB15_2011-a, 09,24.88,17.21,179.37,3.27,14.29,23.57,41.13
msp_102_BBG-VB15_2011-a, 10,28.23,62.09,0.39,3.71,51.53,0.05,55.29
msp_102_BBG-VB15_2011-a, 11,66.05,145.47,0.0,8.68,120.74,0.0,129.42
msp_102_BBG-VB15_2011-a, 12,108.79,239.61,0.0,14.3,198.87,0.0,213.17
msp_102_BBG-VB30_102, 01,136.24,300.06,0.0,17.9,249.05,0.0,266.95
msp_102_BBG-VB30_102, 02,88.06,193.94,0.0,11.57,160.97,0.0,172.54
msp_102_BBG-VB30_102, 03,63.18,139.14,0.0,8.3,115.49,0.0,123.79
msp_102_BBG-VB30_102, 04,41.3,79.8,54.21,5.43,66.24,7.12,78.79
msp_102_BBG-VB30_102, 05,22.34,14.29,166.72,2.94,11.86,21.91,36.7
msp_102_BBG-VB30_102, 06,39.06,2.7,397.18,5.13,2.24,52.19,59.56
msp_102_BBG-VB30_102, 07,66.81,0.0,728.44,8.78,0.0,95.72,104.5
msp_102_BBG-VB30_102, 08,40.19,0.49,424.99,5.28,0.41,55.84,61.53
msp_102_BBG-VB30_102, 09,26.93,18.86,192.87,3.54,15.65,25.34,44.53
msp_102_BBG-VB30_102, 10,30.2,66.36,0.62,3.97,55.08,0.08,59.13
msp_102_BBG-VB30_102, 11,69.83,153.79,0.0,9.18,127.65,0.0,136.82
msp_102_BBG-VB30_102, 12,114.46,252.08,0.0,15.04,209.22,0.0,224.26
msp_102_BBG-VB30_2011, 01,132.81,292.5,0.0,17.45,242.78,0.0,260.23
msp_102_BBG-VB30_2011, 02,86.1,189.63,0.0,11.31,157.39,0.0,168.7
msp_102_BBG-VB30_2011, 03,62.11,136.79,0.0,8.16,113.54,0.0,121.7
msp_102_BBG-VB30_2011, 04,40.03,78.84,45.61,5.26,65.43,5.99,76.69
msp_102_BBG-VB30_2011, 05,19.48,14.13,138.17,2.56,11.73,18.16,32.44
msp_102_BBG-VB30_2011, 06,34.54,2.65,350.55,4.54,2.2,46.06,52.8
msp_102_BBG-VB30_2011, 07,61.3,0.0,669.71,8.06,0.0,88.0,96.05
msp_102_BBG-VB30_2011, 08,35.94,0.42,381.3,4.72,0.35,50.1,55.17
msp_102_BBG-VB30_2011, 09,24.11,18.13,167.3,3.17,15.05,21.98,40.2
msp_102_BBG-VB30_2011, 10,29.51,64.94,0.18,3.88,53.9,0.02,57.8
msp_102_BBG-VB30_2011, 11,67.88,149.51,0.0,8.92,124.09,0.0,133.01
msp_102_BBG-VB30_2011, 12,111.18,244.87,0.0,14.61,203.24,0.0,217.85
msp_102_BBG-VB30_2011-a, 01,128.03,281.97,0.0,16.82,234.03,0.0,250.85
msp_102_BBG-VB30_2011-a, 02,82.73,182.21,0.0,10.87,151.23,0.0,162.1
msp_102_BBG-VB30_2011-a, 03,59.44,130.91,0.0,7.81,108.66,0.0,116.47
msp_102_BBG-VB30_2011-a, 04,38.22,74.94,45.11,5.02,62.2,5.93,73.15
msp_102_BBG-VB30_2011-a, 05,18.97,12.99,138.11,2.49,10.78,18.15,31.42
msp_102_BBG-VB30_2011-a, 06,34.4,2.36,350.2,4.52,1.95,46.02,52.49
msp_102_BBG-VB30_2011-a, 07,60.91,0.0,665.12,8.0,0.0,87.4,95.4
msp_102_BBG-VB30_2011-a, 08,35.99,0.33,381.92,4.73,0.27,50.18,55.19
msp_102_BBG-VB30_2011-a, 09,23.52,16.76,167.44,3.09,13.91,22.0,39.01
msp_102_BBG-VB30_2011-a, 10,27.81,61.21,0.18,3.65,50.8,0.02,54.48
msp_102_BBG-VB30_2011-a, 11,64.99,143.13,0.0,8.54,118.8,0.0,127.34
msp_102_BBG-VB30_2011-a, 12,107.0,235.66,0.0,14.06,195.6,0.0,209.66
msp_102_BBG-VB45_102, 01,134.45,296.11,0.0,17.67,245.77,0.0,263.44
msp_102_BBG-VB45_102, 02,87.2,192.05,0.0,11.46,159.4,0.0,170.86
msp_102_BBG-VB45_102, 03,62.85,138.41,0.0,8.26,114.88,0.0,123.14
msp_102_BBG-VB45_102, 04,40.73,79.85,48.15,5.35,66.27,6.33,77.95
msp_102_BBG-VB45_102, 05,20.44,14.43,146.61,2.69,11.98,19.26,33.93
msp_102_BBG-VB45_102, 06,35.89,2.74,364.2,4.72,2.28,47.86,54.85
msp_102_BBG-VB45_102, 07,62.92,0.0,687.21,8.27,0.0,90.3,98.57
msp_102_BBG-VB45_102, 08,37.05,0.46,392.69,4.87,0.38,51.6,56.85
msp_102_BBG-VB45_102, 09,25.0,18.62,174.16,3.28,15.45,22.88,41.62
msp_102_BBG-VB45_102, 10,30.05,66.12,0.27,3.95,54.88,0.04,58.87
msp_102_BBG-VB45_102, 11,68.93,151.8,0.0,9.06,125.99,0.0,135.05
msp_102_BBG-VB45_102, 12,112.7,248.2,0.0,14.81,206.01,0.0,220.81
msp_102_BBG-VB45_2011, 01,130.22,286.79,0.0,17.11,238.04,0.0,255.15
msp_102_BBG-VB45_2011, 02,84.56,186.23,0.0,11.11,154.57,0.0,165.68
msp_102_BBG-VB45_2011, 03,61.14,134.65,0.0,8.03,111.76,0.0,119.8
msp_102_BBG-VB45_2011, 04,39.17,77.82,41.41,5.15,64.59,5.44,75.18
msp_102_BBG-VB45_2011, 05,18.06,13.95,124.34,2.37,11.58,16.34,30.29
msp_102_BBG-VB45_2011, 06,32.23,2.63,326.59,4.23,2.18,42.91,49.33
msp_102_BBG-VB45_2011, 07,58.3,0.0,637.63,7.66,0.0,83.78,91.44
msp_102_BBG-VB45_2011, 08,33.64,0.37,357.66,4.42,0.31,47.0,51.73
msp_102_BBG-VB45_2011, 09,22.53,17.58,153.58,2.96,14.59,20.18,37.73
msp_102_BBG-VB45_2011, 10,28.96,63.78,0.03,3.81,52.94,0.0,56.75
msp_102_BBG-VB45_2011, 11,66.43,146.3,0.0,8.73,121.43,0.0,130.16
msp_102_BBG-VB45_2011, 12,108.76,239.54,0.0,14.29,198.82,0.0,213.11
msp_102_BBG-VB45_2011-a, 01,125.84,277.15,0.0,16.54,230.03,0.0,246.57
msp_102_BBG-VB45_2011-a, 02,81.49,179.47,0.0,10.71,148.96,0.0,159.67
msp_102_BBG-VB45_2011-a, 03,58.73,129.35,0.0,7.72,107.36,0.0,115.08
msp_102_BBG-VB45_2011-a, 04,37.51,74.33,40.51,4.93,61.7,5.32,71.95
msp_102_BBG-VB45_2011-a, 05,17.47,12.94,122.86,2.3,10.74,16.14,29.18
msp_102_BBG-VB45_2011-a, 06,31.87,2.36,323.9,4.19,1.96,42.56,48.71
msp_102_BBG-VB45_2011-a, 07,57.66,0.0,630.41,7.58,0.0,82.84,90.41
msp_102_BBG-VB45_2011-a, 08,33.46,0.29,355.82,4.4,0.24,46.76,51.39
msp_102_BBG-VB45_2011-a, 09,21.86,16.34,152.32,2.87,13.56,20.02,36.45
msp_102_BBG-VB45_2011-a, 10,27.43,60.4,0.02,3.6,50.14,0.0,53.74
msp_102_BBG-VB45_2011-a, 11,63.78,140.46,0.0,8.38,116.58,0.0,124.96
msp_102_BBG-VB45_2011-a, 12,104.92,231.08,0.0,13.79,191.8,0.0,205.59
msp_102_BBG-VB60_102, 01,132.59,292.01,0.0,17.42,242.37,0.0,259.79
msp_102_BBG-VB60_102, 02,86.27,190.01,0.0,11.34,157.71,0.0,169.04
msp_102_BBG-VB60_102, 03,62.52,137.69,0.0,8.22,114.29,0.0,122.5
msp_102_BBG-VB60_102, 04,40.19,79.9,42.19,5.28,66.32,5.54,77.14
msp_102_BBG-VB60_102, 05,18.47,14.6,125.56,2.43,12.12,16.5,31.04
msp_102_BBG-VB60_102, 06,32.47,2.81,328.38,4.27,2.34,43.15,49.75
msp_102_BBG-VB60_102, 07,58.72,0.0,642.38,7.72,0.0,84.41,92.12
msp_102_BBG-VB60_102, 08,33.77,0.43,358.91,4.44,0.36,47.16,51.95
msp_102_BBG-VB60_102, 09,22.99,18.35,154.77,3.02,15.23,20.34,38.59
msp_102_BBG-VB60_102, 10,29.88,65.8,0.05,3.93,54.61,0.01,58.55
msp_102_BBG-VB60_102, 11,67.94,149.64,0.0,8.93,124.2,0.0,133.13
msp_102_BBG-VB60_102, 12,110.87,244.19,0.0,14.57,202.68,0.0,217.25
msp_102_BBG-VB60_2011, 01,126.21,277.96,0.0,16.58,230.7,0.0,247.29
msp_102_BBG-VB60_2011, 02,81.06,178.53,0.0,10.65,148.18,0.0,158.83
msp_102_BBG-VB60_2011, 03,57.25,126.08,0.0,7.52,104.65,0.0,112.17
msp_102_BBG-VB60_2011, 04,37.51,72.02,51.38,4.93,59.78,6.75,71.46
msp_102_BBG-VB60_2011, 05,19.82,12.32,149.76,2.6,10.23,19.68,32.51
msp_102_BBG-VB60_2011, 06,35.44,2.27,361.25,4.66,1.89,47.47,54.01
msp_102_BBG-VB60_2011, 07,62.12,0.0,677.77,8.16,0.0,89.06,97.22
msp_102_BBG-VB60_2011, 08,38.19,0.3,404.52,5.02,0.25,53.15,58.42
msp_102_BBG-VB60_2011, 09,25.33,16.02,189.33,3.33,13.3,24.88,41.5
msp_102_BBG-VB60_2011, 10,26.69,58.62,0.72,3.51,48.65,0.09,52.25
msp_102_BBG-VB60_2011, 11,63.69,140.27,0.0,8.37,116.42,0.0,124.79
msp_102_BBG-VB60_2011, 12,105.43,232.19,0.0,13.85,192.72,0.0,206.57
msp_102_BBG-VB60_2011-a, 01,124.03,273.15,0.0,16.3,226.72,0.0,243.01
msp_102_BBG-VB60_2011-a, 02,80.52,177.34,0.0,10.58,147.19,0.0,157.78
msp_102_BBG-VB60_2011-a, 03,58.31,128.43,0.0,7.66,106.6,0.0,114.26
msp_102_BBG-VB60_2011-a, 04,36.97,74.2,35.44,4.86,61.59,4.66,71.1
msp_102_BBG-VB60_2011-a, 05,15.89,13.09,105.79,2.09,10.87,13.9,26.86
msp_102_BBG-VB60_2011-a, 06,28.89,2.41,292.64,3.8,2.0,38.45,44.25
msp_102_BBG-VB60_2011-a, 07,53.87,0.0,589.85,7.08,0.0,77.51,84.59
msp_102_BBG-VB60_2011-a, 08,30.59,0.26,326.07,4.02,0.22,42.85,47.08
msp_102_BBG-VB60_2011-a, 09,20.1,16.04,135.6,2.64,13.31,17.82,33.77
msp_102_BBG-VB60_2011-a, 10,27.23,59.97,0.0,3.58,49.78,0.0,53.36
msp_102_BBG-VB60_2011-a, 11,62.76,138.23,0.0,8.25,114.73,0.0,122.98
msp_102_BBG-VB60_2011-a, 12,103.15,227.17,0.0,13.55,188.55,0.0,202.1
msp_102_BBG-VB75_102, 01,131.09,288.71,0.0,17.23,239.63,0.0,256.86
msp_102_BBG-VB75_102, 02,85.57,188.46,0.0,11.24,156.42,0.0,167.66
msp_102_BBG-VB75_102, 03,62.38,137.38,0.0,8.2,114.02,0.0,122.22
msp_102_BBG-VB75_102, 04,39.83,80.3,36.45,5.23,66.65,4.79,76.67
msp_102_BBG-VB75_102, 05,16.68,14.94,105.45,2.19,12.4,13.86,28.45
msp_102_BBG-VB75_102, 06,28.98,2.91,291.62,3.81,2.41,38.32,44.54
msp_102_BBG-VB75_102, 07,54.38,0.0,596.06,7.15,0.0,78.32,85.47
msp_102_BBG-VB75_102, 08,30.5,0.4,324.99,4.01,0.33,42.7,47.05
msp_102_BBG-VB75_102, 09,21.11,18.17,136.16,2.77,15.08,17.89,35.75
msp_102_BBG-VB75_102, 10,29.84,65.72,0.0,3.92,54.54,0.0,58.47
msp_102_BBG-VB75_102, 11,67.13,147.85,0.0,8.82,122.72,0.0,131.54
msp_102_BBG-VB75_102, 12,109.36,240.85,0.0,14.37,199.9,0.0,214.27
msp_102_BBG-VB75_2011, 01,126.42,278.42,0.0,16.61,231.09,0.0,247.7
msp_102_BBG-VB75_2011, 02,82.46,181.6,0.0,10.83,150.73,0.0,161.56
msp_102_BBG-VB75_2011, 03,60.16,132.49,0.0,7.9,109.97,0.0,117.87
msp_102_BBG-VB75_2011, 04,38.07,77.38,31.84,5.0,64.22,4.18,73.41
msp_102_BBG-VB75_2011, 05,15.08,14.25,91.85,1.98,11.83,12.07,25.88
msp_102_BBG-VB75_2011, 06,26.41,2.7,265.57,3.47,2.24,34.9,40.61
msp_102_BBG-VB75_2011, 07,50.86,0.0,557.97,6.68,0.0,73.32,80.0
msp_102_BBG-VB75_2011, 08,28.16,0.31,300.72,3.7,0.26,39.51,43.47
msp_102_BBG-VB75_2011, 09,19.19,16.91,122.06,2.52,14.04,16.04,32.6
msp_102_BBG-VB75_2011, 10,28.47,62.7,0.0,3.74,52.04,0.0,55.78
msp_102_BBG-VB75_2011, 11,64.26,141.52,0.0,8.44,117.46,0.0,125.91
msp_102_BBG-VB75_2011, 12,105.06,231.39,0.0,13.81,192.05,0.0,205.86
msp_102_BBG-VB75_2011-a, 01,122.93,270.73,0.0,16.15,224.71,0.0,240.86
msp_102_BBG-VB75_2011-a, 02,80.04,176.28,0.0,10.52,146.31,0.0,156.83
msp_102_BBG-VB75_2011-a, 03,58.3,128.4,0.0,7.66,106.57,0.0,114.23
msp_102_BBG-VB75_2011-a, 04,36.75,74.73,30.57,4.83,62.03,4.02,70.87
msp_102_BBG-VB75_2011-a, 05,14.46,13.51,88.82,1.9,11.22,11.67,24.79
msp_102_BBG-VB75_2011-a, 06,25.78,2.51,259.74,3.39,2.08,34.13,39.6
msp_102_BBG-VB75_2011-a, 07,49.89,0.0,547.27,6.56,0.0,71.91,78.47
msp_102_BBG-VB75_2011-a, 08,27.66,0.25,295.54,3.63,0.21,38.83,42.67
msp_102_BBG-VB75_2011-a, 09,18.48,15.95,119.11,2.43,13.24,15.65,31.32
msp_102_BBG-VB75_2011-a, 10,27.29,60.11,0.0,3.59,49.89,0.0,53.48
msp_102_BBG-VB75_2011-a, 11,62.14,136.86,0.0,8.17,113.6,0.0,121.76
msp_102_BBG-VB75_2011-a, 12,101.98,224.6,0.0,13.4,186.42,0.0,199.82
msp_2011_102-BBG-VB-15_2011-a, 01,117.68,259.18,0.0,15.46,215.12,0.0,230.58
msp_2011_102-BBG-VB-15_2011-a, 02,75.02,165.23,0.0,9.86,137.14,0.0,147.0
msp_2011_102-BBG-VB-15_2011-a, 03,53.31,117.42,0.0,7.01,97.46,0.0,104.46
msp_2011_102-BBG-VB-15_2011-a, 04,34.16,66.11,44.52,4.49,54.87,5.85,65.21
