Scenario,Month,Illuminance(lux)
msp_2011_102_1VB60, 02,85.3
msp_2011_102_1VB60, 03,87.37
msp_2011_102_1VB60, 04,84.44
msp_2011_102_1VB60, 05,80.01
msp_2011_102_1VB60, 06,79.49
msp_2011_102_1VB60, 07,76.87
msp_2011_102_1VB60, 08,81.75
msp_2011_102_1VB60, 09,86.42
msp_2011_102_1VB60, 10,80.15
msp_2011_102_1VB60, 11,58.05
msp_2011_102_1VB60, 12,49.85
msp_2011_102_1VB60-a, 01,68.59
msp_2011_102_1VB60-a, 02,85.3
msp_2011_102_1VB60-a, 03,87.37
msp_2011_102_1VB60-a, 04,84.44
msp_2011_102_1VB60-a, 05,80.01
msp_2011_102_1VB60-a, 06,79.49
msp_2011_102_1VB60-a, 07,76.87
msp_2011_102_1VB60-a, 08,81.75
msp_2011_102_1VB60-a, 09,86.42
msp_2011_102_1VB60-a, 10,80.15
msp_2011_102_1VB60-a, 11,58.05
msp_2011_102_1VB60-a, 12,49.85
msp_2011_102_1VB75, 01,28.23
msp_2011_102_1VB75, 02,35.96
msp_2011_102_1VB75, 03,38.21
msp_2011_102_1VB75, 04,38.17
msp_2011_102_1VB75, 05,36.7
msp_2011_102_1VB75, 06,35.94
msp_2011_102_1VB75, 07,34.69
msp_2011_102_1VB75, 08,36.91
msp_2011_102_1VB75, 09,38.04
msp_2011_102_1VB75, 10,34.37
msp_2011_102_1VB75, 11,24.05
msp_2011_102_1VB75, 12,20.43
msp_2011_102_1VB75-a, 01,28.23
msp_2011_102_1VB75-a, 02,35.96
msp_2011_102_1VB75-a, 03,38.21
msp_2011_102_1VB75-a, 04,38.17
msp_2011_102_1VB75-a, 05,36.7
msp_2011_102_1VB75-a, 06,35.94
msp_2011_102_1VB75-a, 07,34.69
msp_2011_102_1VB75-a, 08,36.91
msp_2011_102_1VB75-a, 09,38.04
msp_2011_102_1VB75-a, 10,34.37
msp_2011_102_1VB75-a, 11,24.05
msp_2011_102_1VB75-a, 12,20.43
msp_2011_102_2011_1VB-15, 01,1205.59
msp_2011_102_2011_1VB-15, 02,806.76
msp_2011_102_2011_1VB-15, 03,849.68
msp_2011_102_2011_1VB-15, 04,532.47
msp_2011_102_2011_1VB-15, 05,542.37
msp_2011_102_2011_1VB-15, 06,558.97
msp_2011_102_2011_1VB-15, 07,546.82
msp_2011_102_2011_1VB-15, 08,568.65
msp_2011_102_2011_1VB-15, 09,649.24
msp_2011_102_2011_1VB-15, 10,879.78
msp_2011_102_2011_1VB-15, 11,684.58
msp_2011_102_2011_1VB-15, 12,1053.42
msp_2011_102_2011_1VB-30, 01,1247.62
msp_2011_102_2011_1VB-30, 02,1121.77
msp_2011_102_2011_1VB-30, 03,1628.7
msp_2011_102_2011_1VB-30, 04,859.23
msp_2011_102_2011_1VB-30, 05,686.05
msp_2011_102_2011_1VB-30, 06,716.92
msp_2011_102_2011_1VB-30, 07,701.79
msp_2011_102_2011_1VB-30, 08,802.54
msp_2011_102_2011_1VB-30, 09,1542.48
msp_2011_102_2011_1VB-30, 10,1523.31
msp_2011_102_2011_1VB-30, 11,721.17
msp_2011_102_2011_1VB-30, 12,1007.66
msp_2011_102_2011_1VB-45, 01,856.91
msp_2011_102_2011_1VB-45, 02,1029.35
msp_2011_102_2011_1VB-45, 03,1981.7
msp_2011_102_2011_1VB-45, 04,1095.18
msp_2011_102_2011_1VB-45, 05,727.34
msp_2011_102_2011_1VB-45, 06,791.16
msp_2011_102_2011_1VB-45, 07,768.78
msp_2011_102_2011_1VB-45, 08,917.2
msp_2011_102_2011_1VB-45, 09,2270.79
msp_2011_102_2011_1VB-45, 10,1636.68
msp_2011_102_2011_1VB-45, 11,533.07
msp_2011_102_2011_1VB-45, 12,659.2
msp_2011_102_2011_1VB-60, 01,402.59
msp_2011_102_2011_1VB-60, 02,582.97
msp_2011_102_2011_1VB-60, 03,1301.51
msp_2011_102_2011_1VB-60, 04,806.96
msp_2011_102_2011_1VB-60, 05,514.46
msp_2011_102_2011_1VB-60, 06,623.87
msp_2011_102_2011_1VB-60, 07,600.5
msp_2011_102_2011_1VB-60, 08,666.23
msp_2011_102_2011_1VB-60, 09,1627.31
msp_2011_102_2011_1VB-60, 10,951.06
msp_2011_102_2011_1VB-60, 11,277.69
msp_2011_102_2011_1VB-60, 12,288.95
msp_2011_102_2011_1VB0, 01,772.83
msp_2011_102_2011_1VB0, 02,428.52
msp_2011_102_2011_1VB0, 03,399.14
msp_2011_102_2011_1VB0, 04,397.68
msp_2011_102_2011_1VB0, 05,400.17
msp_2011_102_2011_1VB0, 06,408.91
msp_2011_102_2011_1VB0, 07,398.15
msp_2011_102_2011_1VB0, 08,414.06
msp_2011_102_2011_1VB0, 09,389.94
msp_2011_102_2011_1VB0, 10,363.59
msp_2011_102_2011_1VB0, 11,457.6
msp_2011_102_2011_1VB0, 12,697.45
msp_2011_102_2011_1VB15, 01,386.84
msp_2011_102_2011_1VB15, 02,282.4
msp_2011_102_2011_1VB15, 03,284.27
msp_2011_102_2011_1VB15, 04,293.95
msp_2011_102_2011_1VB15, 05,289.85
msp_2011_102_2011_1VB15, 06,294.64
msp_2011_102_2011_1VB15, 07,286.04
msp_2011_102_2011_1VB15, 08,298.34
msp_2011_102_2011_1VB15, 09,292.56
msp_2011_102_2011_1VB15, 10,260.79
msp_2011_102_2011_1VB15, 11,263.39
msp_2011_102_2011_1VB15, 12,359.09
msp_2011_102_2011_1VB30, 01,146.74
msp_2011_102_2011_1VB30, 02,185.32
msp_2011_102_2011_1VB30, 03,195.85
msp_2011_102_2011_1VB30, 04,195.23
msp_2011_102_2011_1VB30, 05,188.23
msp_2011_102_2011_1VB30, 06,190.16
msp_2011_102_2011_1VB30, 07,184.09
msp_2011_102_2011_1VB30, 08,192.87
msp_2011_102_2011_1VB30, 09,196.8
msp_2011_102_2011_1VB30, 10,177.67
msp_2011_102_2011_1VB30, 11,125.78
msp_2011_102_2011_1VB30, 12,108.88
msp_2011_102_2011_1VB45, 01,91.76
msp_2011_102_2011_1VB45, 02,114.62
msp_2011_102_2011_1VB45, 03,118.98
msp_2011_102_2011_1VB45, 04,115.25
msp_2011_102_2011_1VB45, 05,109.15
msp_2011_102_2011_1VB45, 06,109.32
msp_2011_102_2011_1VB45, 07,105.7
msp_2011_102_2011_1VB45, 08,111.74
msp_2011_102_2011_1VB45, 09,117.72
msp_2011_102_2011_1VB45, 10,108.49
msp_2011_102_2011_1VB45, 11,78.13
msp_2011_102_2011_1VB45, 12,66.99
msp_2011_102_2011_1VB60, 01,51.19
msp_2011_102_2011_1VB60, 02,63.62
msp_2011_102_2011_1VB60, 03,65.1
msp_2011_102_2011_1VB60, 04,62.84
msp_2011_102_2011_1VB60, 05,59.52
msp_2011_102_2011_1VB60, 06,59.13
msp_2011_102_2011_1VB60, 07,57.19
msp_2011_102_2011_1VB60, 08,60.84
msp_2011_102_2011_1VB60, 09,64.36
msp_2011_102_2011_1VB60, 10,59.76
msp_2011_102_2011_1VB60, 11,43.31
msp_2011_102_2011_1VB60, 12,37.2
msp_2011_102_2011_base, 01,1583.6
msp_2011_102_2011_base, 02,1448.4
msp_2011_102_2011_base, 03,2570.88
msp_2011_102_2011_base, 04,1295.07
msp_2011_102_2011_base, 05,723.65
msp_2011_102_2011_base, 06,737.03
msp_2011_102_2011_base, 07,732.73
msp_2011_102_2011_base, 08,1044.92
msp_2011_102_2011_base, 09,2855.32
msp_2011_102_2011_base, 10,2119.46
msp_2011_102_2011_base, 11,927.83
msp_2011_102_2011_base, 12,1316.52
msp_2011_102_2011_cellularHT, 01,406.33
msp_2011_102_2011_cellularHT, 02,536.73
msp_2011_102_2011_cellularHT, 03,608.54
msp_2011_102_2011_cellularHT, 04,677.25
msp_2011_102_2011_cellularHT, 05,678.8
msp_2011_102_2011_cellularHT, 06,693.39
msp_2011_102_2011_cellularHT, 07,666.92
msp_2011_102_2011_cellularHT, 08,671.32
msp_2011_102_2011_cellularHT, 09,632.97
msp_2011_102_2011_cellularHT, 10,527.49
msp_2011_102_2011_cellularHT, 11,351.01
msp_2011_102_2011_cellularHT, 12,291.21
msp_2011_102_2011_cellularLT, 01,173.06
msp_2011_102_2011_cellularLT, 02,226.86
msp_2011_102_2011_cellularLT, 03,255.76
msp_2011_102_2011_cellularLT, 04,285.17
msp_2011_102_2011_cellularLT, 05,286.11
msp_2011_102_2011_cellularLT, 06,293.29
msp_2011_102_2011_cellularLT, 07,281.98
msp_2011_102_2011_cellularLT, 08,282.86
msp_2011_102_2011_cellularLT, 09,266.29
msp_2011_102_2011_cellularLT, 10,221.46
msp_2011_102_2011_cellularLT, 11,148.98
msp_2011_102_2011_cellularLT, 12,124.5
msp_2011_102_base, 01,2044.03
msp_2011_102_base, 02,1891.4
msp_2011_102_base, 03,3407.05
msp_2011_102_base, 04,1722.07
msp_2011_102_base, 05,948.64
msp_2011_102_base, 06,966.01
msp_2011_102_base, 07,960.39
msp_2011_102_base, 08,1380.08
msp_2011_102_base, 09,3818.8
msp_2011_102_base, 10,2787.89
msp_2011_102_base, 11,1199.85
msp_2011_102_base, 12,1692.55
msp_2011_102_base-a, 01,2044.03
msp_2011_102_base-a, 02,1891.4
msp_2011_102_base-a, 03,3407.05
msp_2011_102_base-a, 04,1722.07
msp_2011_102_base-a, 05,948.64
msp_2011_102_base-a, 06,966.01
msp_2011_102_base-a, 07,960.39
msp_2011_102_base-a, 08,1380.08
msp_2011_102_base-a, 09,3818.8
msp_2011_102_base-a, 10,2787.89
msp_2011_102_base-a, 11,1199.85
msp_2011_102_base-a, 12,1692.55
msp_2011_102_cellularHT, 01,534.73
msp_2011_102_cellularHT, 02,706.37
msp_2011_102_cellularHT, 03,800.87
msp_2011_102_cellularHT, 04,891.32
msp_2011_102_cellularHT, 05,893.38
msp_2011_102_cellularHT, 06,912.6
msp_2011_102_cellularHT, 07,877.74
msp_2011_102_cellularHT, 08,883.46
msp_2011_102_cellularHT, 09,833.0
msp_2011_102_cellularHT, 10,694.18
msp_2011_102_cellularHT, 11,461.93
msp_2011_102_cellularHT, 12,383.24
msp_2011_102_cellularHT-a, 01,534.73
msp_2011_102_cellularHT-a, 02,706.37
msp_2011_102_cellularHT-a, 03,800.87
msp_2011_102_cellularHT-a, 04,891.32
msp_2011_102_cellularHT-a, 05,893.38
msp_2011_102_cellularHT-a, 06,912.6
msp_2011_102_cellularHT-a, 07,877.74
msp_2011_102_cellularHT-a, 08,883.46
msp_2011_102_cellularHT-a, 09,833.0
msp_2011_102_cellularHT-a, 10,694.18
msp_2011_102_cellularHT-a, 11,461.93
msp_2011_102_cellularHT-a, 12,383.24
msp_2011_102_cellularLT, 01,228.39
msp_2011_102_cellularLT, 02,299.4
msp_2011_102_cellularLT, 03,337.53
msp_2011_102_cellularLT, 04,376.34
msp_2011_102_cellularLT, 05,377.54
msp_2011_102_cellularLT, 06,387.02
msp_2011_102_cellularLT, 07,372.09
msp_2011_102_cellularLT, 08,373.26
msp_2011_102_cellularLT, 09,351.42
msp_2011_102_cellularLT, 10,292.26
msp_2011_102_cellularLT, 11,196.6
msp_2011_102_cellularLT, 12,164.32
msp_2011_102_cellularLT-a, 01,228.39
msp_2011_102_cellularLT-a, 02,299.4
msp_2011_102_cellularLT-a, 03,337.53
msp_2011_102_cellularLT-a, 04,376.34
msp_2011_102_cellularLT-a, 05,377.54
msp_2011_102_cellularLT-a, 06,387.02
msp_2011_102_cellularLT-a, 07,372.09
msp_2011_102_cellularLT-a, 08,373.26
msp_2011_102_cellularLT-a, 09,351.42
msp_2011_102_cellularLT-a, 10,292.26
msp_2011_102_cellularLT-a, 11,196.6
msp_2011_102_cellularLT-a, 12,164.32
msp_2011_2159_1VB-15, 01,1522.12
msp_2011_2159_1VB-15, 02,1027.32
msp_2011_2159_1VB-15, 03,1087.94
msp_2011_2159_1VB-15, 04,680.47
msp_2011_2159_1VB-15, 05,692.97
msp_2011_2159_1VB-15, 06,714.08
msp_2011_2159_1VB-15, 07,698.41
msp_2011_2159_1VB-15, 08,726.05
msp_2011_2159_1VB-15, 09,831.06
msp_2011_2159_1VB-15, 10,1125.57
msp_2011_2159_1VB-15, 11,864.51
msp_2011_2159_1VB-15, 12,1325.36
msp_2011_2159_1VB-15-a, 01,1522.12
msp_2011_2159_1VB-15-a, 02,1027.32
msp_2011_2159_1VB-15-a, 03,1087.94
msp_2011_2159_1VB-15-a, 04,680.47
msp_2011_2159_1VB-15-a, 05,692.97
msp_2011_2159_1VB-15-a, 06,714.08
msp_2011_2159_1VB-15-a, 07,698.41
msp_2011_2159_1VB-15-a, 08,726.05
msp_2011_2159_1VB-15-a, 09,831.06
msp_2011_2159_1VB-15-a, 10,1125.57
msp_2011_2159_1VB-15-a, 11,864.51
msp_2011_2159_1VB-15-a, 12,1325.36
msp_2011_2159_1VB-30, 01,1578.96
msp_2011_2159_1VB-30, 02,1434.36
msp_2011_2159_1VB-30, 03,2103.38
msp_2011_2159_1VB-30, 04,1109.52
msp_2011_2159_1VB-30, 05,878.18
msp_2011_2159_1VB-30, 06,917.35
msp_2011_2159_1VB-30, 07,898.04
msp_2011_2159_1VB-30, 08,1031.47
msp_2011_2159_1VB-30, 09,2007.06
msp_2011_2159_1VB-30, 10,1959.65
msp_2011_2159_1VB-30, 11,913.98
msp_2011_2159_1VB-30, 12,1270.8
msp_2011_2159_1VB-30-a, 01,1578.96
msp_2011_2159_1VB-30-a, 02,1434.36
msp_2011_2159_1VB-30-a, 03,2103.38
msp_2011_2159_1VB-30-a, 04,1109.52
msp_2011_2159_1VB-30-a, 05,878.18
msp_2011_2159_1VB-30-a, 06,917.35
msp_2011_2159_1VB-30-a, 07,898.04
msp_2011_2159_1VB-30-a, 08,1031.47
msp_2011_2159_1VB-30-a, 09,2007.06
msp_2011_2159_1VB-30-a, 10,1959.65
msp_2011_2159_1VB-30-a, 11,913.98
msp_2011_2159_1VB-30-a, 12,1270.8
msp_2011_2159_1VB-45, 01,1088.22
msp_2011_2159_1VB-45, 02,1320.58
msp_2011_2159_1VB-45, 03,2575.93
msp_2011_2159_1VB-45, 04,1425.54
msp_2011_2159_1VB-45, 05,932.74
msp_2011_2159_1VB-45, 06,1013.47
msp_2011_2159_1VB-45, 07,985.13
msp_2011_2159_1VB-45, 08,1186.01
msp_2011_2159_1VB-45, 09,2977.3
msp_2011_2159_1VB-45, 10,2113.22
msp_2011_2159_1VB-45, 11,678.85
msp_2011_2159_1VB-45, 12,834.24
msp_2011_2159_1VB-45-a, 01,1088.22
msp_2011_2159_1VB-45-a, 02,1320.58
msp_2011_2159_1VB-45-a, 03,2575.93
msp_2011_2159_1VB-45-a, 04,1425.54
msp_2011_2159_1VB-45-a, 05,932.74
msp_2011_2159_1VB-45-a, 06,1013.47
msp_2011_2159_1VB-45-a, 07,985.13
msp_2011_2159_1VB-45-a, 08,1186.01
msp_2011_2159_1VB-45-a, 09,2977.3
msp_2011_2159_1VB-45-a, 10,2113.22
msp_2011_2159_1VB-45-a, 11,678.85
msp_2011_2159_1VB-45-a, 12,834.24
msp_2011_2159_1VB-60, 01,513.51
msp_2011_2159_1VB-60, 02,749.07
msp_2011_2159_1VB-60, 03,1696.54
msp_2011_2159_1VB-60, 04,1054.18
msp_2011_2159_1VB-60, 05,664.07
msp_2011_2159_1VB-60, 06,804.23
msp_2011_2159_1VB-60, 07,774.17
msp_2011_2159_1VB-60, 08,865.31
msp_2011_2159_1VB-60, 09,2138.01
msp_2011_2159_1VB-60, 10,1229.43
msp_2011_2159_1VB-60, 11,355.32
msp_2011_2159_1VB-60, 12,367.69
msp_2011_2159_1VB-60-a, 01,513.51
msp_2011_2159_1VB-60-a, 02,749.07
msp_2011_2159_1VB-60-a, 03,1696.54
msp_2011_2159_1VB-60-a, 04,1054.18
msp_2011_2159_1VB-60-a, 05,664.07
msp_2011_2159_1VB-60-a, 06,804.23
msp_2011_2159_1VB-60-a, 07,774.17
msp_2011_2159_1VB-60-a, 08,865.31
msp_2011_2159_1VB-60-a, 09,2138.01
msp_2011_2159_1VB-60-a, 10,1229.43
msp_2011_2159_1VB-60-a, 11,355.32
msp_2011_2159_1VB-60-a, 12,367.69
msp_2011_2159_1VB-75, 01,120.93
msp_2011_2159_1VB-75, 02,204.93
msp_2011_2159_1VB-75, 03,463.17
msp_2011_2159_1VB-75, 04,418.87
msp_2011_2159_1VB-75, 05,285.95
msp_2011_2159_1VB-75, 06,260.93
msp_2011_2159_1VB-75, 07,255.45
msp_2011_2159_1VB-75, 08,348.1
msp_2011_2159_1VB-75, 09,635.12
msp_2011_2159_1VB-75, 10,295.48
msp_2011_2159_1VB-75, 11,108.85
msp_2011_2159_1VB-75, 12,82.98
msp_2011_2159_1VB-75-a, 01,120.93
msp_2011_2159_1VB-75-a, 02,204.93
msp_2011_2159_1VB-75-a, 03,463.17
msp_2011_2159_1VB-75-a, 04,418.87
msp_2011_2159_1VB-75-a, 05,285.95
msp_2011_2159_1VB-75-a, 06,260.93
msp_2011_2159_1VB-75-a, 07,255.45
msp_2011_2159_1VB-75-a, 08,348.1
msp_2011_2159_1VB-75-a, 09,635.12
msp_2011_2159_1VB-75-a, 10,295.48
msp_2011_2159_1VB-75-a, 11,108.85
msp_2011_2159_1VB-75-a, 12,82.98
msp_2011_2159_1VB0, 01,975.78
msp_2011_2159_1VB0, 02,544.59
msp_2011_2159_1VB0, 03,509.89
msp_2011_2159_1VB0, 04,507.57
msp_2011_2159_1VB0, 05,510.48
msp_2011_2159_1VB0, 06,521.49
msp_2011_2159_1VB0, 07,507.65
msp_2011_2159_1VB0, 08,527.86
msp_2011_2159_1VB0, 09,497.55
msp_2011_2159_1VB0, 10,463.2
msp_2011_2159_1VB0, 11,578.12
msp_2011_2159_1VB0, 12,877.57
msp_2011_2159_1VB0-a, 01,975.78
msp_2011_2159_1VB0-a, 02,544.59
msp_2011_2159_1VB0-a, 03,509.89
msp_2011_2159_1VB0-a, 04,507.57
msp_2011_2159_1VB0-a, 05,510.48
msp_2011_2159_1VB0-a, 06,521.49
msp_2011_2159_1VB0-a, 07,507.65
msp_2011_2159_1VB0-a, 08,527.86
msp_2011_2159_1VB0-a, 09,497.55
msp_2011_2159_1VB0-a, 10,463.2
msp_2011_2159_1VB0-a, 11,578.12
msp_2011_2159_1VB0-a, 12,877.57
msp_2011_2159_1VB15, 01,490.4
msp_2011_2159_1VB15, 02,360.85
msp_2011_2159_1VB15, 03,363.99
msp_2011_2159_1VB15, 04,375.63
msp_2011_2159_1VB15, 05,369.81
msp_2011_2159_1VB15, 06,375.82
msp_2011_2159_1VB15, 07,364.8
msp_2011_2159_1VB15, 08,380.64
msp_2011_2159_1VB15, 09,374.1
msp_2011_2159_1VB15, 10,333.59
msp_2011_2159_1VB15, 11,334.62
msp_2011_2159_1VB15, 12,453.46
msp_2011_2159_1VB15-a, 01,490.4
msp_2011_2159_1VB15-a, 02,360.85
msp_2011_2159_1VB15-a, 03,363.99
msp_2011_2159_1VB15-a, 04,375.63
msp_2011_2159_1VB15-a, 05,369.81
msp_2011_2159_1VB15-a, 06,375.82
msp_2011_2159_1VB15-a, 07,364.8
msp_2011_2159_1VB15-a, 08,380.64
msp_2011_2159_1VB15-a, 09,374.1
msp_2011_2159_1VB15-a, 10,333.59
msp_2011_2159_1VB15-a, 11,334.62
msp_2011_2159_1VB15-a, 12,453.46
msp_2011_2159_1VB30, 01,188.29
msp_2011_2159_1VB30, 02,237.94
msp_2011_2159_1VB30, 03,251.74
msp_2011_2159_1VB30, 04,250.22
msp_2011_2159_1VB30, 05,240.67
msp_2011_2159_1VB30, 06,243.08
msp_2011_2159_1VB30, 07,235.32
msp_2011_2159_1VB30, 08,246.79
msp_2011_2159_1VB30, 09,252.58
msp_2011_2159_1VB30, 10,228.32
msp_2011_2159_1VB30, 11,161.52
msp_2011_2159_1VB30, 12,139.7
msp_2011_2159_1VB30-a, 01,188.29
msp_2011_2159_1VB30-a, 02,237.94
msp_2011_2159_1VB30-a, 03,251.74
msp_2011_2159_1VB30-a, 04,250.22
msp_2011_2159_1VB30-a, 05,240.67
msp_2011_2159_1VB30-a, 06,243.08
msp_2011_2159_1VB30-a, 07,235.32
msp_2011_2159_1VB30-a, 08,246.79
msp_2011_2159_1VB30-a, 09,252.58
msp_2011_2159_1VB30-a, 10,228.32
msp_2011_2159_1VB30-a, 11,161.52
msp_2011_2159_1VB30-a, 12,139.7
msp_2011_2159_1VB45, 01,118.5
msp_2011_2159_1VB45, 02,147.99
msp_2011_2159_1VB45, 03,153.69
msp_2011_2159_1VB45, 04,148.59
msp_2011_2159_1VB45, 05,140.45
msp_2011_2159_1VB45, 06,140.63
msp_2011_2159_1VB45, 07,136.0
msp_2011_2159_1VB45, 08,143.93
msp_2011_2159_1VB45, 09,151.93
msp_2011_2159_1VB45, 10,140.16
msp_2011_2159_1VB45, 11,100.91
msp_2011_2159_1VB45, 12,86.53
msp_2011_2159_1VB45-a, 01,118.5
msp_2011_2159_1VB45-a, 02,147.99
msp_2011_2159_1VB45-a, 03,153.69
msp_2011_2159_1VB45-a, 04,148.59
msp_2011_2159_1VB45-a, 05,140.45
msp_2011_2159_1VB45-a, 06,140.63
msp_2011_2159_1VB45-a, 07,136.0
msp_2011_2159_1VB45-a, 08,143.93
msp_2011_2159_1VB45-a, 09,151.93
msp_2011_2159_1VB45-a, 10,140.16
msp_2011_2159_1VB45-a, 11,100.91
msp_2011_2159_1VB45-a, 12,86.53
msp_2011_2159_1VB60, 01,66.57
msp_2011_2159_1VB60, 02,82.77
msp_2011_2159_1VB60, 03,84.73
msp_2011_2159_1VB60, 04,81.84
msp_2011_2159_1VB60, 05,77.5
msp_2011_2159_1VB60, 06,76.98
msp_2011_2159_1VB60, 07,74.45
msp_2011_2159_1VB60, 08,79.22
msp_2011_2159_1VB60, 09,83.78
msp_2011_2159_1VB60, 10,77.75
msp_2011_2159_1VB60, 11,56.34
msp_2011_2159_1VB60, 12,48.39
msp_2011_2159_1VB60-a, 01,66.57
msp_2011_2159_1VB60-a, 02,82.77
msp_2011_2159_1VB60-a, 03,84.73
msp_2011_2159_1VB60-a, 04,81.84
msp_2011_2159_1VB60-a, 05,77.5
msp_2011_2159_1VB60-a, 06,76.98
msp_2011_2159_1VB60-a, 07,74.45
msp_2011_2159_1VB60-a, 08,79.22
msp_2011_2159_1VB60-a, 09,83.78
msp_2011_2159_1VB60-a, 10,77.75
msp_2011_2159_1VB60-a, 11,56.34
msp_2011_2159_1VB60-a, 12,48.39
msp_2011_2159_1VB75, 01,27.32
msp_2011_2159_1VB75, 02,34.79
msp_2011_2159_1VB75, 03,36.93
msp_2011_2159_1VB75, 04,36.84
msp_2011_2159_1VB75, 05,35.4
msp_2011_2159_1VB75, 06,34.66
msp_2011_2159_1VB75, 07,33.46
msp_2011_2159_1VB75, 08,35.63
msp_2011_2159_1VB75, 09,36.75
msp_2011_2159_1VB75, 10,33.23
msp_2011_2159_1VB75, 11,23.27
msp_2011_2159_1VB75, 12,19.77
msp_2011_2159_1VB75-a, 01,27.32
msp_2011_2159_1VB75-a, 02,34.79
msp_2011_2159_1VB75-a, 03,36.93
msp_2011_2159_1VB75-a, 04,36.84
msp_2011_2159_1VB75-a, 05,35.4
msp_2011_2159_1VB75-a, 06,34.66
msp_2011_2159_1VB75-a, 07,33.46
msp_2011_2159_1VB75-a, 08,35.63
msp_2011_2159_1VB75-a, 09,36.75
msp_2011_2159_1VB75-a, 10,33.23
msp_2011_2159_1VB75-a, 11,23.27
msp_2011_2159_1VB75-a, 12,19.77
msp_2011_2159_base, 01,2004.58
msp_2011_2159_base, 02,1853.79
msp_2011_2159_base, 03,3337.24
msp_2011_2159_base, 04,1686.64
msp_2011_2159_base, 05,929.66
msp_2011_2159_base, 06,946.7
msp_2011_2159_base, 07,941.19
msp_2011_2159_base, 08,1352.06
msp_2011_2159_base, 09,3739.29
msp_2011_2159_base, 10,2731.56
msp_2011_2159_base, 11,1176.59
msp_2011_2159_base, 12,1660.18
msp_2011_2159_base-a, 01,2004.58
msp_2011_2159_base-a, 02,1853.79
msp_2011_2159_base-a, 03,3337.24
msp_2011_2159_base-a, 04,1686.64
msp_2011_2159_base-a, 05,929.66
msp_2011_2159_base-a, 06,946.7
msp_2011_2159_base-a, 07,941.19
msp_2011_2159_base-a, 08,1352.06
msp_2011_2159_base-a, 09,3739.29
msp_2011_2159_base-a, 10,2731.56
msp_2011_2159_base-a, 11,1176.59
msp_2011_2159_base-a, 12,1660.18
msp_2011_2159_cellularHT, 01,522.46
msp_2011_2159_cellularHT, 02,690.16
msp_2011_2159_cellularHT, 03,782.5
msp_2011_2159_cellularHT, 04,870.89
msp_2011_2159_cellularHT, 05,872.91
msp_2011_2159_cellularHT, 06,891.7
msp_2011_2159_cellularHT, 07,857.64
msp_2011_2159_cellularHT, 08,863.21
msp_2011_2159_cellularHT, 09,813.9
msp_2011_2159_cellularHT, 10,678.25
msp_2011_2159_cellularHT, 11,451.32
msp_2011_2159_cellularHT, 12,374.44
msp_2011_2159_cellularHT-a, 01,522.46
msp_2011_2159_cellularHT-a, 02,690.16
msp_2011_2159_cellularHT-a, 03,782.5
msp_2011_2159_cellularHT-a, 04,870.89
msp_2011_2159_cellularHT-a, 05,872.91
msp_2011_2159_cellularHT-a, 06,891.7
msp_2011_2159_cellularHT-a, 07,857.64
msp_2011_2159_cellularHT-a, 08,863.21
msp_2011_2159_cellularHT-a, 09,813.9
msp_2011_2159_cellularHT-a, 10,678.25
msp_2011_2159_cellularHT-a, 11,451.32
msp_2011_2159_cellularHT-a, 12,374.44
msp_2011_2159_cellularLT, 01,222.63
msp_2011_2159_cellularLT, 02,291.84
msp_2011_2159_cellularLT, 03,329.0
msp_2011_2159_cellularLT, 04,366.83
msp_2011_2159_cellularLT, 05,368.01
msp_2011_2159_cellularLT, 06,377.25
msp_2011_2159_cellularLT, 07,362.7
msp_2011_2159_cellularLT, 08,363.83
msp_2011_2159_cellularLT, 09,342.54
msp_2011_2159_cellularLT, 10,284.88
msp_2011_2159_cellularLT, 11,191.64
msp_2011_2159_cellularLT, 12,160.17
msp_2011_2159_cellularLT-a, 01,222.63
msp_2011_2159_cellularLT-a, 02,291.84
msp_2011_2159_cellularLT-a, 03,329.0
msp_2011_2159_cellularLT-a, 04,366.83
msp_2011_2159_cellularLT-a, 05,368.01
msp_2011_2159_cellularLT-a, 06,377.25
msp_2011_2159_cellularLT-a, 07,362.7
msp_2011_2159_cellularLT-a, 08,363.83
msp_2011_2159_cellularLT-a, 09,342.54
msp_2011_2159_cellularLT-a, 10,284.88
msp_2011_2159_cellularLT-a, 11,191.64
msp_2011_2159_cellularLT-a, 12,160.17
msp_2011_BBG-VB-15_102, 01,1495.89
msp_2011_BBG-VB-15_102, 02,1002.27
msp_2011_BBG-VB-15_102, 03,1053.34
msp_2011_BBG-VB-15_102, 04,639.33
msp_2011_BBG-VB-15_102, 05,639.92
msp_2011_BBG-VB-15_102, 06,648.02
msp_2011_BBG-VB-15_102, 07,635.95
msp_2011_BBG-VB-15_102, 08,678.36
msp_2011_BBG-VB-15_102, 09,789.76
msp_2011_BBG-VB-15_102, 10,1083.06
msp_2011_BBG-VB-15_102, 11,847.23
msp_2011_BBG-VB-15_102, 12,1303.96
msp_2011_BBG-VB-15_102-a, 01,1495.89
msp_2011_BBG-VB-15_102-a, 02,1002.27
msp_2011_BBG-VB-15_102-a, 03,1053.34
msp_2011_BBG-VB-15_102-a, 04,639.33
msp_2011_BBG-VB-15_102-a, 05,639.92
msp_2011_BBG-VB-15_102-a, 06,648.02
msp_2011_BBG-VB-15_102-a, 07,635.95
msp_2011_BBG-VB-15_102-a, 08,678.36
msp_2011_BBG-VB-15_102-a, 09,789.76
msp_2011_BBG-VB-15_102-a, 10,1083.06
